-0.136,-0.48235294117647054,2.861311803561181,-0.87175,-0.3294117647058824
-0.05600000000000005,0.22352941176470598,3.8968997906213447,-0.88775,0.3176470588235294
-0.496,-0.388235294117647,0.26299861877296593,-0.87175,-0.22352941176470587
0.09600000000000009,0.22352941176470598,3.90256999193805,-0.87975,0.3176470588235294
-0.6799999999999999,0.05882352941176472,2.5919302769772132,-0.88775,-0.10588235294117643
0.792,-0.15294117647058825,2.764603467737235,-0.87175,-0.3058823529411765
0.3520000000000001,0.3058823529411765,5.082346395049859,-0.87175,0.16470588235294126
0.32800000000000007,-0.19999999999999996,0.15982715784133966,-0.87175,-0.14117647058823535
0.264,-0.14117647058823535,2.5159103080729617,-0.88775,-0.3058823529411765
0.3440000000000001,-0.12941176470588234,3.129033524407898,-0.89575,-0.16470588235294115
0.08000000000000007,0.7647058823529411,2.536687895208626,-0.86375,-0.14117647058823535
0.544,-0.17647058823529416,3.8332324168142318,-0.88775,0.21176470588235285
-0.36,0.7647058823529411,2.9113888111372677,-0.89575,0.49411764705882355
-0.31999999999999995,0.04705882352941182,3.3985020318349823,-0.75975,0.18823529411764706
0.19999999999999996,-0.7176470588235294,3.7765008631594426,-0.72775,0.21176470588235285
0.8480000000000001,0.41176470588235303,3.7101423343050888,-0.87175,0.2705882352941176
0.8879999999999999,0.41176470588235303,0.764204933778283,-0.87175,0.19999999999999996
0.8,0.3411764705882352,2.9978936169532195,-0.83975,0.04705882352941182
-0.5760000000000001,0.10588235294117654,2.733323482254997,-0.81575,0
0.09600000000000009,0.5176470588235293,2.6076524349266945,-0.73575,-0.10588235294117643
-0.808,0,3.8367686164925576,-0.928,0.14117647058823524
0.6559999999999999,-0.5058823529411764,4.872526043720222,-0.87975,-0.0117647058823529
0.19199999999999995,0.3411764705882352,3.5614467958642186,-0.89575,0.2823529411764707
-0.6,0.5647058823529412,2.777889778574178,-0.89575,0.3764705882352941
0.21599999999999997,0.3999999999999999,5.515543236312292,-0.86375,0.19999999999999996
-0.256,0.11764705882352944,0.03920842691980824,-0.88775,0.0235294117647058
0.43999999999999995,-0.5882352941176471,3.8304328353914983,-0.88775,0.08235294117647052
0.10400000000000009,0.5411764705882354,4.1129247758122,-0.88775,0.45882352941176463
-0.136,-0.05882352941176472,0.6288560364141402,-0.87175,-0.05882352941176472
0.8720000000000001,-0.3176470588235294,2.9146297070074922,-0.87175,-0.45882352941176474
-0.22399999999999998,-0.7294117647058824,2.4285059450976276,-0.87175,-0.44705882352941173
-0.776,-0.7058823529411764,3.408118118447691,-0.91975,-0.5411764705882354
0.8640000000000001,0.6705882352941177,4.200041490400954,-0.88775,0.3411764705882352
0.6479999999999999,-0.7294117647058824,0.5680174090263098,-0.85575,-0.22352941176470587
-0.10399999999999998,0.43529411764705883,3.3467910331330044,-0.87975,0.3764705882352941
0.28800000000000003,0.6000000000000001,0.289040285107945,-0.85575,0.17647058823529416
0.48,0.43529411764705883,3.353425679839452,-0.87175,0.3411764705882352
0.6160000000000001,-0.02352941176470591,2.564121634980526,-0.87975,-0.21176470588235297
-0.4,0.15294117647058814,2.361199646505772,-0.61575,-0.04705882352941182
0.6719999999999999,0.44705882352941173,4.346619219005544,-0.784,0.3294117647058823
0.28800000000000003,-0.23529411764705888,2.4827423441452825,-0.768,-0.2823529411764706
-0.792,-0.03529411764705881,3.3451220100327843,-0.928,0
